gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000271307	AF146191.1	0	0	0	0
ENSG00000271309	AC140113.2	0	0	0	0
ENSG00000271313	AC069114.2	0	0	0	0
ENSG00000271314	AL161729.2	0	0	0	0
ENSG00000271315	AC174048.1	0	0	0	0
ENSG00000271317	IGHD4OR15-4A	0	0	0	0
ENSG00000271318	AP000654.2	0	0	0	0
ENSG00000271320	AC091488.1	0	0	0	0
ENSG00000271321	CTAGE6	4.712	1.138	20.154	4
ENSG00000271322	AL357312.1	0	0	0	0
ENSG00000271327	AC010201.2	2	9	1	4
ENSG00000271328	B3GNTL1P2	0	0	0	0
ENSG00000271329	AL035417.2	0	0	0	0
ENSG00000271330	AC005084.1	0	0	0	0
ENSG00000271332	AC023206.1	0	0	0	0
ENSG00000271333	AC019322.2	0	0	0	0
ENSG00000271334	LINC02104	0	0	0	0
ENSG00000271335	AL117336.2	12	10	7	13
ENSG00000271336	IGHD1OR15-1A	0	0	0	0
ENSG00000271337	NDE1P2	0	0	0	0
ENSG00000271338	AL591034.2	0	0	0	0
ENSG00000271339	AL683813.2	0	0	0	0
ENSG00000271340	AC120024.3	0	0	0	0
ENSG00000271343	AL355598.2	0	0	0	0
ENSG00000271344	AC018638.6	2	3	4	6
ENSG00000271346	AC008162.1	0	0	0	0
ENSG00000271349	AC007992.2	0	0	1	0
ENSG00000271350	AC103792.1	0	0	0	0
ENSG00000271351	IGKV1OR2-9	0	0	0	0
ENSG00000271353	AC012468.1	0	0	0	0
ENSG00000271355	AL356458.1	0	0	0	0
ENSG00000271356	AC073091.2	0	0	0	0
ENSG00000271357	AC048344.3	0	0	0	0
ENSG00000271358	AL137190.1	0	0	0	0
ENSG00000271360	AL512631.2	1	0	0	0
ENSG00000271361	HTATSF1P2	14	28	10	8
ENSG00000271362	AL138889.2	0	0	0	0
ENSG00000271364	AC015871.3	0	0	0	3
ENSG00000271365	AC140113.3	0	0	0	0
ENSG00000271366	AC002128.2	0	0	2	0
ENSG00000271367	AL034374.1	0	0	1	2
ENSG00000271368	AC073387.2	0	0	0	0
ENSG00000271369	AC087783.1	1	0	0	0
ENSG00000271370	AC007619.2	0	0	0	0
ENSG00000271373	NANOGP3	0	0	0	0
ENSG00000271375	AC134879.2	1.014	0	0	0
ENSG00000271377	AC113143.2	0	0	0	0
ENSG00000271378	RBISP2	0	0	0	0
ENSG00000271379	AC023513.1	0	0	0	0
ENSG00000271380	AL451085.2	22	13	15	16
ENSG00000271381	REXO1L9P	0	0	0	0
ENSG00000271382	AC012464.3	0	0	2	0
ENSG00000271383	NBPF19	784.664	849.571	2195.722	541.158
ENSG00000271384	AL161729.3	0	0	0	0
ENSG00000271385	AL161798.1	0	0	0	0
ENSG00000271386	SRGNP1	0	0	0	0
ENSG00000271387	AL445228.2	0	0	2	1
ENSG00000271389	OSBPL9P1	0	0	0	0
ENSG00000271390	AP003973.2	0	0	0	0
ENSG00000271392	AC006237.1	0	0	0	0
ENSG00000271394	7SK	0	0	0	0
ENSG00000271395	LINC02336	0	0	0	0
ENSG00000271396	AC091167.4	0	0	0	0
ENSG00000271397	AL109837.1	0	0	0	0
ENSG00000271398	AL353622.2	0	0	1	0
ENSG00000271399	AL078624.1	0	0	0	0
ENSG00000271400	AL392112.1	0	0	0	0
ENSG00000271401	AC010680.5	2	0	0	0
ENSG00000271402	IGKV2OR2-2	0	0	0	0
ENSG00000271404	MZT1P2	0	0	0	0
ENSG00000271408	NAPGP1	0	0	0	0
ENSG00000271409	AC073176.1	0	0	0	0
ENSG00000271410	AC020728.1	0	0	0	0
ENSG00000271412	PRR13P3	0	0	0	0
ENSG00000271413	AC104640.2	0	0	0	0
ENSG00000271414	AC093107.2	1	0	0	0
ENSG00000271415	RPL23AP90	0	0	0	0
ENSG00000271418	AC092747.3	0	0	0	0
ENSG00000271419	AL035410.2	0	0	0	0
ENSG00000271420	AL109936.2	5	2	0	2
ENSG00000271421	AC005191.1	0	0	0	0
ENSG00000271423	CYCSP1	0	0	0	0
ENSG00000271424	AL157791.2	0	0	0	0
ENSG00000271425	NBPF10	274.5	452.11	1964.419	283.013
ENSG00000271426	AL109983.1	0	0	0	0
ENSG00000271427	AL358072.1	3	1	1	3
ENSG00000271428	AL031281.1	0	0	0	0
ENSG00000271429	RPL17P51	0	0	0	0
ENSG00000271433	PPATP2	0	0	0	0
ENSG00000271434	AL445237.1	2	2	0	2
ENSG00000271435	AC068137.2	0	0	0	0
ENSG00000271437	AL356423.1	0	0	0	0
ENSG00000271439	AC246785.4	0	0	0	0
ENSG00000271440	AL121932.1	0	0	0	0
ENSG00000271443	AC011247.2	0	0	0	0
ENSG00000271447	MMP28	44.004	29.008	13	25
ENSG00000271449	CT45A2	0	0	0	0
ENSG00000271452	AC005034.5	2	0	9	0
ENSG00000271454	AL353729.2	0	0	0	0
ENSG00000271455	AC112187.2	0	0	0	0
ENSG00000271456	AC108081.1	0	0	0	0
ENSG00000271457	AL590229.2	0	0	0	0
ENSG00000271459	Z98751.3	0	0	0	0
ENSG00000271461	AL109809.4	3	6	2	18
ENSG00000271462	AC091805.2	0	0	0	0
ENSG00000271464	DPRXP7	0	0	0	0
ENSG00000271465	SQSTM1P1	0	0	0	0
ENSG00000271466	CICP24	0	0	0	0
ENSG00000271468	AL357094.1	0	0	0	0
ENSG00000271474	AC106881.1	0	0	0	0
ENSG00000271475	AL078624.2	0	0	0	1
ENSG00000271477	AC010591.1	0	0	0	0
ENSG00000271480	MTND3P19	0	0	0	0
ENSG00000271482	AC005070.2	0	0	0	0
ENSG00000271483	AC108676.2	0	0	0	0
ENSG00000271484	ABI1P1	0	0	0	0
ENSG00000271486	AP000403.1	0	0	0	0
ENSG00000271488	RBM11P1	0	0	0	5
ENSG00000271490	AC013244.2	0	0	0	0
ENSG00000271491	AC100767.2	0	0	0	0
ENSG00000271492	MEMO1P5	0	0	0	0
ENSG00000271494	AC034205.3	0	0	0	0
ENSG00000271495	AC020765.1	0	0	0	0
ENSG00000271496	SNRPGP20	0	0	0	0
ENSG00000271498	AL360085.1	0	0	0	0
ENSG00000271499	AC011477.6	0	0	0	0
ENSG00000271500	AC005183.1	0	0	1	0
ENSG00000271502	AL670379.12	0	0	0	0
ENSG00000271503	CCL5	5925	3601	3061	5918
ENSG00000271507	AC025884.3	0	0	0	0
ENSG00000271508	AC090525.3	0	0	0	0
ENSG00000271509	AC018714.1	0	0	0	0
ENSG00000271511	AL161756.2	1	0	0	0
ENSG00000271519	AL590065.1	0	0	0	0
ENSG00000271522	AC016831.6	0	0	0	0
ENSG00000271523	AL049634.3	0	0	0	0
ENSG00000271524	BNIP3P17	0	0	0	0
ENSG00000271525	ARF4P1	0	0	0	0
ENSG00000271526	AC004852.1	0	0	0	0
ENSG00000271527	AL606495.2	0	0	0	0
ENSG00000271530	WBP1LP12	0	0	0	0
ENSG00000271532	BBIP1P1	0	0	0	0
ENSG00000271533	Z83843.1	35	39	125	23
ENSG00000271536	AC073046.2	0	0	0	0
ENSG00000271537	AC009220.3	0	0	0	0
ENSG00000271538	LINC02427	2	0	18	5
ENSG00000271543	AC021443.1	0	0	0	0
ENSG00000271544	AC006499.8	0	0	0	0
ENSG00000271546	AC245389.1	0	0	0	0
ENSG00000271547	AC117498.2	0	0	0	0
ENSG00000271550	BNIP3P11	0	0	0	0
ENSG00000271551	AL355297.4	7	3	6	5
ENSG00000271553	AC018638.7	2	5	6	14
ENSG00000271554	AL138787.2	0	1	0	0
ENSG00000271555	AC113139.1	0	1	0	1
ENSG00000271557	YPEL5P2	0	0	0	0
ENSG00000271558	AL391813.1	0	0	0	0
ENSG00000271559	AL138966.1	0	0	0	0
ENSG00000271560	AP001330.3	0	0	0	0
ENSG00000271563	HIRAP1	0	0	0	0
ENSG00000271564	LINC02333	0	0	0	0
ENSG00000271565	AL109618.2	0	0	0	0
ENSG00000271567	PPIAL4E	5.816	0	0	0
ENSG00000271568	AC069304.3	0	0	0	0
ENSG00000271569	IGKV1OR2-6	0	0	0	0
ENSG00000271573	AL136982.5	0	0	0	0
ENSG00000271576	AL359504.2	8	3	5	2
ENSG00000271578	AC119501.1	0	0	0	0
ENSG00000271579	AC078880.3	0	0	0	0
ENSG00000271580	AL583832.1	0	0	0	0
ENSG00000271581	AL671883.2	254	252	411.692	253
ENSG00000271582	AC073111.2	0	0	0	0
ENSG00000271583	AC103881.1	0	0	0	0
ENSG00000271584	LINC02550	0	0	0	0
ENSG00000271585	SELENOTP2	0	0	0	0
ENSG00000271586	AC011894.1	0	0	0	0
ENSG00000271587	AC004805.3	0	0	0	0
ENSG00000271588	LARP7P1	0	0	0	0
ENSG00000271589	AL139395.1	0	0	0	0
ENSG00000271590	AC108463.3	3	11	2	8
ENSG00000271595	ELOCP35	0	0	0	0
ENSG00000271596	AC008121.1	0	0	0	0
ENSG00000271597	AC112230.1	0	0	0	0
ENSG00000271598	AC008739.3	0	0	0	0
ENSG00000271600	AP000942.4	0	0	0	0
ENSG00000271601	LIX1L	788	801	518	568
ENSG00000271602	KRT8P49	0	0	0	0
ENSG00000271605	MILR1	149.001	135	305.001	224.001
ENSG00000271606	AC097467.4	0	0	0	0
ENSG00000271607	Z84480.1	0	0	0	0
ENSG00000271608	AL391646.1	0	0	0	0
ENSG00000271609	AC005632.4	0	0	0	0
ENSG00000271611	AC006006.1	0	0	0	0
ENSG00000271612	HSPE1P14	0	0	0	0
ENSG00000271614	ATP2B1-AS1	53	19	1735.988	85
ENSG00000271615	ACTG1P22	0	0	1	0
ENSG00000271616	AC055876.5	0	0	0	0
ENSG00000271618	AL359821.1	0	0	0	0
ENSG00000271620	IGHV3OR16-7	0	0	0	0
ENSG00000271621	AC013244.3	0	0	0	0
ENSG00000271623	AC138894.3	0	0	6	2
ENSG00000271624	AP004372.1	0	0	0	0
ENSG00000271625	PSMA6P4	0	0	0	0
ENSG00000271626	AC104763.2	0	0	0	0
ENSG00000271627	AC027612.4	0	0	0	0
ENSG00000271629	AC067959.1	0	0	0	0
ENSG00000271631	AL139041.1	5	1	4	0
ENSG00000271632	AL589743.3	0	0	0	0
ENSG00000271635	AC017002.4	0	0	0	0
ENSG00000271638	BNIP3P19	0	0	0	0
ENSG00000271639	AC019072.1	0	0	0	0
ENSG00000271642	MARK3P1	0	0	0	0
ENSG00000271643	AC112220.2	4	7	14	11
ENSG00000271644	AC242498.1	0	0	0	0
ENSG00000271646	AC099343.3	79	97	120	730
ENSG00000271647	KRT8P47	0	0	0	0
ENSG00000271650	AL031601.1	0	0	0	0
ENSG00000271652	AL356052.1	0	0	0	0
ENSG00000271653	AC097359.3	0	3	0	0
ENSG00000271654	AC025062.2	0	0	0	0
ENSG00000271655	BNIP3P35	0	0	0	0
ENSG00000271656	AC007262.1	0	0	0	0
ENSG00000271657	AC018462.2	0	1	1	0
ENSG00000271659	AL161729.4	2	0	0	0
ENSG00000271660	Z99497.2	0	0	0	0
ENSG00000271661	BNIP3P36	0	0	0	0
ENSG00000271662	AC233280.2	0	0	0	0
ENSG00000271664	AC004890.3	0	0	0	0
ENSG00000271666	AC008555.6	0	0	0	0
ENSG00000271667	AC104408.1	0	0	0	0
ENSG00000271670	AC010998.2	0	0	0	0
ENSG00000271671	AC107304.1	0	0	0	0
ENSG00000271672	DUXAP8	0	0	0	1.26
ENSG00000271676	AC104771.1	0	0	0	0
ENSG00000271677	Z82195.1	0	0	0	0
ENSG00000271679	LSM1P2	0	0	0	0
ENSG00000271680	AC098935.2	0	1	0	0
ENSG00000271681	AC136601.2	0	0	0	0
ENSG00000271682	AC092960.3	0	0	0	0
ENSG00000271686	AL953862.2	0	0	0	0
ENSG00000271687	MTND5P10	0	0	0	0
ENSG00000271691	AC140658.7	0	0	0	0
ENSG00000271693	AL929325.1	0	0	0	0
ENSG00000271696	AC023141.13	1	0	0	0
ENSG00000271697	AL049779.3	0	0	0	0
ENSG00000271698	AC233992.2	0	6.444	0	11.217
ENSG00000271699	SNX29P2	163.658	87.354	346.894	76.905
ENSG00000271701	AC098483.2	0	0	0	0
ENSG00000271702	AC123786.2	0	0	0	0
ENSG00000271704	BNIP3P20	0	0	0	0
ENSG00000271705	RPL17P3	0	0	0	0
ENSG00000271707	ATP1B3P1	0	0	1	0
ENSG00000271709	AC017033.1	0	0	0	0
ENSG00000271710	NDUFA8P1	0	0	0	0
ENSG00000271711	AC069236.1	0	0	0	0
ENSG00000271712	AL163642.2	0	0	0	0
ENSG00000271714	AC010501.2	0	0	3	3
ENSG00000271715	AC012640.3	0	0	0	0
ENSG00000271716	AC022001.2	1	0	0	1
ENSG00000271717	AC022146.2	0	0	0	0
ENSG00000271723	MROH7-TTC4	3.784	12.795	0	15.136
ENSG00000271724	AC011396.3	0	0	0	0
ENSG00000271725	AC103858.1	0	0	1	0
ENSG00000271727	AL357054.2	0	0	2	0
ENSG00000271730	AL390208.1	1	1	0	1
ENSG00000271732	AL137798.1	0	0	0	0
ENSG00000271734	Z98200.1	0	0	2	0
ENSG00000271736	LINC02772	64	16	0	26
ENSG00000271737	AC008608.2	3	1	5	3
ENSG00000271739	RNU1-29P	0	0	0	0
ENSG00000271741	AC114490.2	79.097	81.482	353.834	40.9
ENSG00000271742	AL121992.2	0	0	1	1
ENSG00000271743	AF287957.1	2	6	2	5
ENSG00000271746	AL031848.2	2	0	0	3
ENSG00000271749	AC005828.6	0	1	1	0
ENSG00000271751	AP003392.4	3	1	2	0
ENSG00000271752	AC112187.3	0	1	0	2
ENSG00000271754	AL355802.3	4	1	18	6
ENSG00000271755	AL031118.1	0	0	6	0
ENSG00000271758	AC044810.3	0	0	0	0
ENSG00000271761	AL021368.1	0	1	0	0
ENSG00000271763	AC091544.5	0	0	0	0
ENSG00000271765	RN7SKP299	0	0	0	0
ENSG00000271766	AC010424.2	0	0	0	0
ENSG00000271771	AC139792.1	0	0	0	0
ENSG00000271774	AL109930.1	0	0	0	0
ENSG00000271776	AL445209.1	0	0	0	0
ENSG00000271778	AC080013.3	0	0	0	1
ENSG00000271779	AC009994.1	0	0	0	0
ENSG00000271780	AL118558.3	15	15	77	25
ENSG00000271781	AC026740.1	4	3	5	2
ENSG00000271784	AL031055.1	0	0	1	1
ENSG00000271787	AC104794.5	0	0	1	0
ENSG00000271788	AC008875.1	5	8	1	15
ENSG00000271789	AL080317.1	5	9	7	4
ENSG00000271792	AC008667.4	0	0	0	0
ENSG00000271793	AL589666.1	10.796	11.285	1.653	10.806
ENSG00000271795	AC011337.1	11	14	19	18
ENSG00000271797	AC008494.3	6	6	15	8
ENSG00000271798	SNORA51	0	0	1	0
ENSG00000271803	AL121906.1	0	0	0	0
ENSG00000271806	AL590822.2	3	6	7	95
ENSG00000271810	AL603832.3	0	0	12.456	0
ENSG00000271811	Z97200.1	0	0	0	0
ENSG00000271814	RN7SKP290	0	0	0	0
ENSG00000271815	AC008897.3	0	0	0	1
ENSG00000271816	BMS1P4	28.273	47.855	13.228	24.678
ENSG00000271817	U3	1	0	5	0
ENSG00000271818	RN7SKP4	0	0	0	1
ENSG00000271819	RNU6-94P	0	0	0	0
ENSG00000271820	AL109910.2	5	2	1	3
ENSG00000271821	AL662844.3	0	1	0	0
ENSG00000271824	SMIM32	0	0	0	0
ENSG00000271825	AC019080.4	0	0	0	0
ENSG00000271826	PLS3-AS1	0	0	0	0
ENSG00000271828	AC008937.3	0	0	1	1
ENSG00000271830	AC012213.4	0	0	0	0
ENSG00000271833	AL445222.1	1	2	1	1
ENSG00000271841	RNU7-10P	0	0	0	0
ENSG00000271843	AC012557.1	0	0	1	0
ENSG00000271848	AC073389.2	9	5	7	4
ENSG00000271849	AC012603.1	0	0	4	0
ENSG00000271850	LINC02343	0	0	0	0
ENSG00000271851	AC087501.4	8	10	8	6
ENSG00000271852	SNORD11B	0	0	0	0
ENSG00000271853	AL162258.1	10.883	6.21	23.324	7.785
ENSG00000271855	AC073195.1	5	6	10	19
ENSG00000271856	LINC01215	157	90	414	67
ENSG00000271857	AL096865.1	4	11	15	11
ENSG00000271858	CYB561D2	64	46	25	38.999
ENSG00000271860	AL589740.1	0	0	0	0
ENSG00000271862	AC104118.1	7	10	47	15
ENSG00000271868	AC114810.1	1	0	0	2
ENSG00000271869	AC026979.2	7	1	65	7
ENSG00000271870	AC024060.2	6	4	8	11
ENSG00000271871	AC005740.4	11	6	3	7
ENSG00000271874	AC025754.2	0	0	0	0
ENSG00000271880	AGAP11	0	0	0	0
ENSG00000271882	AP001330.4	1	0	2	0
ENSG00000271886	MIR98	0	0	0	0
ENSG00000271888	AL136162.1	7	1	26	37
ENSG00000271889	AC016747.2	0	0	0	0
ENSG00000271890	OR10AE1P	0	0	0	0
ENSG00000271892	AC026790.1	0	0	0	1
ENSG00000271893	AC064834.1	0	0	0	0
ENSG00000271894	AC007744.1	0	1	0	0
ENSG00000271895	AL109811.2	60.89	67	163.547	51.346
ENSG00000271897	AL357518.1	0	0	0	0
ENSG00000271898	MIR4791	0	0	0	0
ENSG00000271899	MIR4466	0	0	0	0
ENSG00000271900	AC025627.4	0	0	0	0
ENSG00000271901	AL161716.1	0	0	0	0
ENSG00000271904	AC091826.2	0	0	0	0
ENSG00000271907	SNORA35B	0	0	0	0
ENSG00000271911	AL357054.3	1	0	0	0
ENSG00000271913	AL035530.2	32.001	40.999	24	51
ENSG00000271914	AL139286.2	0	0	0	1
ENSG00000271916	AC012467.1	0	0	0	0
ENSG00000271917	AL357568.2	0	0	0	1
ENSG00000271918	AC034236.2	14	15	15	12
ENSG00000271919	AC005828.7	0	0	0	0
ENSG00000271922	AC134026.1	0	0	0	0
ENSG00000271923	RNU6-86P	0	0	0	0
ENSG00000271924	RNA5SP108	0	0	0	0
ENSG00000271926	AC008972.1	0	0	0	0
ENSG00000271930	AC016877.3	0	0	0	0
ENSG00000271931	AL353135.1	0	0	1	1
ENSG00000271932	RNU6-85P	0	0	0	0
ENSG00000271933	AL603756.1	0	0	0	1
ENSG00000271934	OR2AS2P	0	0	0	0
ENSG00000271936	AC012073.1	9	8	3	8
ENSG00000271937	AC104187.1	0	0	0	1
ENSG00000271938	AC103724.4	0	1	2	10
ENSG00000271943	AC098614.3	3	7.008	12.007	6.037
ENSG00000271945	AL355612.1	0	0	0	0
ENSG00000271947	AC017076.1	0	0	1	2
ENSG00000271949	AC093423.3	0	0	0	0
ENSG00000271952	LINC01954	0	6	0	0
ENSG00000271955	AC007100.1	0	0	0	0
ENSG00000271958	AC021860.1	0	0	0	1
ENSG00000271959	AC100803.4	7	9	4	9
ENSG00000271963	AC026786.2	0	0	0	0
ENSG00000271964	AC090948.1	49	34	53	30
ENSG00000271966	AC021321.1	6	1	2	3
ENSG00000271967	AL583856.2	1	1	0	1
ENSG00000271968	ADAM6	0	0	0	0
ENSG00000271969	U47924.1	0	0	0	0
ENSG00000271971	AC120053.1	3	5	3	7
ENSG00000271973	AC141002.1	0	0	0	0
ENSG00000271974	RDM1P4	0	0	2	0
ENSG00000271976	AC012467.2	31	42	15	37
ENSG00000271977	AC226119.2	0	0	0	0
ENSG00000271978	AL359643.2	1	1	0	0
ENSG00000271980	AC012640.4	0	0	1	2
ENSG00000271981	AL158211.2	0	0	0	0
ENSG00000271982	SNORD58B	0	0	0	0
ENSG00000271983	AC023302.1	0	1	0	0
ENSG00000271984	AL008726.1	1	0	0	2
ENSG00000271985	BX248123.1	0	0	0	0
ENSG00000271986	RN7SL827P	0	0	2	0
ENSG00000271989	AL139424.1	0	0	1	0
ENSG00000271991	AC013400.1	0	0	0	0
ENSG00000271992	AL354872.2	1	0	0	0
ENSG00000271993	AC126118.1	6	0	2	3
ENSG00000271996	AC019080.5	0	0	1	0
ENSG00000271998	AC034229.3	6	1	1	0
ENSG00000272002	AC010904.2	0	0	2	3
ENSG00000272004	FO704657.1	0	0	7	2
ENSG00000272006	AC037487.3	0	0	0	0
ENSG00000272008	AL139274.2	1	2	2	1
ENSG00000272009	AL121944.1	13	1	19	7
ENSG00000272010	AC100814.1	1	0	0	0
ENSG00000272015	SNORA62	0	0	0	0
ENSG00000272020	RNU1-30P	0	0	0	0
ENSG00000272021	AC008592.5	0	1	0	1
ENSG00000272023	AC010240.3	0	0	1	1
ENSG00000272024	AC064807.4	0	1	0	1
ENSG00000272025	SNORA74	0	0	0	0
ENSG00000272027	AC073218.1	0	0	0	0
ENSG00000272028	RNU6-87P	0	0	0	0
ENSG00000272030	AL162258.2	7.588	7	8.281	20.263
ENSG00000272031	ANKRD34A	19	38	9	99
ENSG00000272033	AL136984.1	0	2	83	0
ENSG00000272034	SNORD14A	0	0	0	0
ENSG00000272036	MIR139	0	0	0	0
ENSG00000272037	AP002907.1	9	9	2	17
ENSG00000272040	AC010245.2	4	4	10	5
ENSG00000272043	AC016405.2	0	0	1	0
ENSG00000272046	AL445647.1	0	0	0	0
ENSG00000272047	GTF2H5	128	50	88	58
ENSG00000272049	AC091965.4	1	4	0	1
ENSG00000272050	AL499627.2	0	0	0	0
ENSG00000272051	Y_RNA	0	0	0	0
ENSG00000272054	AC007390.2	5	5	35	3
ENSG00000272055	RNU6-6P	0.222	0	0	0
ENSG00000272056	AC013472.3	2	2	6	0
ENSG00000272057	AC016575.1	0	0	0	0
ENSG00000272068	AL365181.2	1	0	0	0
ENSG00000272070	AC005618.1	3	1	4	8
ENSG00000272071	AC122710.2	0	0	0	0
ENSG00000272072	AC004492.1	4	9	18	1
ENSG00000272075	RN7SL828P	0	0	0	0
ENSG00000272076	AC090186.1	3	1	0	0
ENSG00000272077	AC124045.1	7	5	27	3
ENSG00000272078	AL139423.1	3	2	10	2
ENSG00000272079	AC004233.2	15	26	3	70
ENSG00000272080	MIR502	0	0	0	0
ENSG00000272081	AC008972.2	0	0	1	3
ENSG00000272084	AL137127.1	10.622	11.924	29.732	5.267
ENSG00000272085	AC091979.2	0	0	0	0
ENSG00000272086	AC025181.2	3	4	31	10
ENSG00000272087	AC080013.4	0	0	0	0
ENSG00000272088	AL512413.1	0	0	0	0
ENSG00000272092	AC087623.2	5	1	4	35
ENSG00000272094	AC091614.1	0	1	4	0
ENSG00000272096	RN7SL715P	0	0	0	0
ENSG00000272097	AL024498.1	2	2	0	1
ENSG00000272100	AL513218.1	0	1	0	0
ENSG00000272103	AC026741.1	1	5	6	5
ENSG00000272104	Z84492.1	0	0	0	0
ENSG00000272106	AL691432.2	93	83	252	80
ENSG00000272108	AC244517.1	0	0	0	0
ENSG00000272109	AC008906.2	2	5	22	1
ENSG00000272112	AC011374.2	2	2	5	2
ENSG00000272113	Y_RNA	0	0	0	0
ENSG00000272114	AL136131.3	0	0	1	0
ENSG00000272115	AC233992.3	0	0	1	0
ENSG00000272121	AC006058.3	0	0	0	0
ENSG00000272123	AC008966.2	0	1	1	1
ENSG00000272128	AP006545.2	0	0	0	0
ENSG00000272129	AL359715.3	1	5	3	1
ENSG00000272130	AC091946.2	0	0	0	0
ENSG00000272134	AC103810.6	0	0	0	0
ENSG00000272137	AL451064.1	0	0	0	0
ENSG00000272138	LINC01607	0	0	0	0
ENSG00000272139	AC113349.2	0	0	0	0
ENSG00000272140	AC022400.4	27.347	23.678	28.843	15.767
ENSG00000272141	AL390719.2	0	0	6	0
ENSG00000272142	AL359643.3	22	12	6	13.999
ENSG00000272143	FGF14-AS2	6	1	1	2
ENSG00000272144	AC025171.4	26	35	4	15
ENSG00000272145	NFYC-AS1	27	31	37	21
ENSG00000272146	ARF4-AS1	0	4	8	8
ENSG00000272148	AC013403.2	10	4	14	9
ENSG00000272149	AC112211.1	0	0	0	0
ENSG00000272150	NBPF25P	11.39	14.075	26.974	1.341
ENSG00000272153	AL365330.1	3	1	1	1
ENSG00000272154	AC244517.2	0	0	0	0
ENSG00000272155	AC055822.1	13	11	8	11
ENSG00000272156	AC008280.3	4	3	0	5
ENSG00000272157	AC107373.2	0	0	0	0
ENSG00000272158	AL139022.2	1	0	9	1
ENSG00000272159	AC087623.3	0	1	0	0
ENSG00000272160	RNU4-5P	0	0	0	0
ENSG00000272161	AL589739.1	1	0	0	1
ENSG00000272162	AL024498.2	0	0	2.126	1.443
ENSG00000272163	AF106564.1	0	10	1	5
ENSG00000272164	AC005972.2	0	0	0	0
ENSG00000272166	AC093416.1	0	0	0	0
ENSG00000272167	AL606537.1	0	0	0	0
ENSG00000272168	CASC15	23	8	49.999	7
ENSG00000272170	AL355385.1	0	0	0	0
ENSG00000272172	AC138696.2	0	0	0	2
ENSG00000272173	U47924.2	7	3	7	24
ENSG00000272175	AL050343.3	0	0	1	1
ENSG00000272180	AC011306.1	0	0	0	0
ENSG00000272181	AC012557.2	0	0	3	0
ENSG00000272182	AC135507.1	12	3	21	1
ENSG00000272183	AC005041.3	0	6	4	0
ENSG00000272186	AP003392.5	1	0	1	0
ENSG00000272189	AL024508.2	0	0	1	0
ENSG00000272192	AC100812.1	0	2	2	0
ENSG00000272195	AL356512.1	13	3	33	17
ENSG00000272196	HIST2H2AA4	323.747	70.075	434.571	1804.816
ENSG00000272197	RN7SL803P	0	0	0	0
ENSG00000272202	AC097358.2	0	0	0	0
ENSG00000272203	AC004775.1	0	0	0	0
ENSG00000272205	AL451050.2	0	2	6	4
ENSG00000272209	AL023583.1	0	0	0	0
ENSG00000272211	AC114760.2	0	0	0	0
ENSG00000272215	U7	0	0	0	0
ENSG00000272217	AL645940.1	2	2	2	1
ENSG00000272218	AC108865.2	0	0	0	0
ENSG00000272219	AC005072.1	3	6	32	13
ENSG00000272220	AC103810.7	0	0	0	0
ENSG00000272221	AL645933.2	22	26	28	34
ENSG00000272223	AL136304.1	0	2	2	1
ENSG00000272226	AL136985.2	2	0	0	0
ENSG00000272230	MIR3666	0	0	0	0
ENSG00000272232	RN7SL726P	0	0	0	0
ENSG00000272234	AC008945.1	2	1	3	2
ENSG00000272235	AL590438.1	0	1	0	0
ENSG00000272236	AL645939.4	0	0	0	0
ENSG00000272237	AC073065.2	0	0	0	0
ENSG00000272239	AC011373.1	0	0	0	0
ENSG00000272240	AC004908.1	0	0	0	0
ENSG00000272243	AL356277.3	0	1	0	0
ENSG00000272247	AC080013.5	1	0	1	1
ENSG00000272248	AL138831.2	0	0	0	0
ENSG00000272249	AP003117.2	0	0	0	0
ENSG00000272253	RNA5SP386	0	0	0	0
ENSG00000272254	AC022893.3	0	0	0	0
ENSG00000272255	AC113361.1	4	2	8	2
ENSG00000272256	AC044849.1	12	11	127	8
ENSG00000272259	LINC01749	1	0	0	0
ENSG00000272262	RNU6-89P	0	0	0	0
ENSG00000272263	AC034198.2	2	3	2	1
ENSG00000272264	AC009686.2	5	0	5	1
ENSG00000272265	AC034236.3	1	1	0	0
ENSG00000272267	AC021242.3	7	5	18	1
ENSG00000272269	AL138724.1	36	11	37	29
ENSG00000272273	IER3-AS1	6	1	15	16
ENSG00000272274	LINC00551	0	0	0	1
ENSG00000272275	AC092687.3	0	2	6	1
ENSG00000272277	AL031963.3	7	5	33	23
ENSG00000272279	AL512329.2	1	5	0	0
ENSG00000272281	TPTE2P2	0	1	0	0
ENSG00000272282	LINC02084	23	33	24	20
ENSG00000272288	AL451165.2	11	16	18	18
ENSG00000272293	AC083964.1	0	0	0	0
ENSG00000272296	SNORD96A	0	0	0	0
ENSG00000272297	AC018709.1	0	0	0	0
ENSG00000272298	AC091544.6	0	0	0	0
ENSG00000272304	AC096721.1	0	0	0	0
ENSG00000272305	AC096887.1	3.025	0	1.502	5.887
ENSG00000272308	AC104113.1	0	0	0	1
ENSG00000272311	IFNL4P1	0	0	0	0
ENSG00000272312	AL133255.1	0	0	0	0
ENSG00000272316	AL021368.2	55.49	45.081	137.481	11.567
ENSG00000272319	AL022345.1	0	0	0	0
ENSG00000272320	AL445309.1	0	0	1	0
ENSG00000272321	AP003355.2	0	0	0	0
